well_id,n,tw_corr,anchor_rmse,A_rmse,As_rmse,B_rmse,frac_gr
10b89021,5414,0.7352697325378624,14.721334704881999,37.29338307286664,15.266459311312168,42.538967648931745,0.4266715921684522
10be2420,3271,0.9367369328757613,13.259451874685324,29.422960005436046,20.539267556062285,20.93959775210968,0.4833384286151024
113011eb,3272,0.7216679861298925,5.177910618587731,40.169250696622534,9.825686484101888,51.7101665713209,0.4969437652811736
1131525f,4159,0.6540570883138276,14.670165574890584,40.32751183730794,16.664662062263044,44.7380271385869,0.646068766530416
11d0f5ac,4883,0.7691026213455525,22.169205194123972,35.43396640426008,21.783223401253593,35.70814528491673,0.5959451157075568
12203f2a,3261,0.8202178214950546,13.762320645487467,37.584538471381,20.129664218247793,35.10012948567386,0.708984973934376
122bd617,4570,0.9286177338868936,11.670160284769418,36.97630570705777,22.303425064953757,33.51389743967974,0.6954048140043764
125be846,6510,0.696670545909229,18.441379950265283,43.18750921536624,28.359633415297832,28.834221750073496,0.7241167434715822
1285a37b,5597,0.8048130238636353,5.549117512133954,52.309885440968664,23.985197424984207,65.56574022317565,0.9581918885117027
1295a25b,5551,0.7288265008319565,9.716800903498608,43.4976698533356,20.637563700861367,32.373910544864124,0.5544946856422266
12f0cd90,5947,0.8149049777875851,7.895034499573364,41.536113438463346,23.6264385043863,44.76915896726175,0.7085925676811838
137d1e44,4554,0.6186940692390821,25.010172511867026,53.10733393720991,29.440969284652628,94.4390586324784,0.5142731664470795
13ce113d,2966,0.7886757338482744,3.381014512965784,42.09436151403701,24.319270668746274,29.000212956411463,0.8088334457181389
