well_id,n,anchor_rmse,beam_rmse
b7cdcecb,6168,9.274351431311539,6.884973476251021
b7fea9ef,3866,11.148074644872509,9.608709092519105
b85f7b06,3803,3.569865119414346,3.8605877278005436
b881d27e,4009,18.785154458691416,18.950792631255172
b8c49c1a,4319,8.256954162110757,9.75002406042623
b95e7121,6306,3.4204599760598935,3.289488996474638
b977be4a,5917,18.57837175934225,18.31665608757287
ba48188d,4166,50.93720227649117,51.36699870633932
bb2cdd83,3825,3.017674077265869,3.2451668267999167
bb337fa0,6873,24.083821271230853,19.55047193976664
bb682ebd,4139,19.87022580202752,21.936542712293143
bc4381e2,4955,12.598370947658928,11.873133188135741
bcebcc5f,6258,24.241537215571864,21.525667090670723
bd2c2f34,9823,5.663541608648027,7.039505024027562
bd4ae5da,5006,14.052431666337634,13.810177835428162
bd6f0e19,5140,10.118149844909517,6.947411742135145
bd8f847e,4961,7.389741905257485,11.498076339736155
be063506,4500,9.685884513043288,13.393001554352107
be35c8f2,4226,4.674735185385168,5.152234675706222
be83e781,3221,3.1537973198868037,3.5188882197657647
beda8696,5912,9.819955216289504,9.011596508588985
bf39bc20,3303,8.401808199266226,10.095316899469669
bf70b410,6347,18.920279724233612,19.46643370746968
bffe3082,5723,16.598918029974968,18.72701367020215
c03b9305,4255,7.1171172090817905,6.595195772992477
c03d4aed,4641,12.583094329136486,14.436651609465489
c03fba65,3699,22.739971638302574,19.990398363926978
c07fd0cd,4191,4.052934357090802,4.383387104311961
c1708b88,6315,18.304767828554887,20.554170143205113
c1d046f4,5513,7.700112298091984,7.100258510959638
c2717d4f,4721,8.452559650622254,7.258113701855849
c2c4db09,6039,9.028322821306517,7.697346293530822
c2c6fc71,7119,11.767462410523247,14.116812806584512
c36625df,4742,8.003204999077816,10.661723765209564
c3957531,5316,12.518722274768233,12.436908700896184
c42fe306,5095,11.279308916635767,11.541121053226691
c43812e2,5527,7.016864008504025,6.086400621759667
c472c0b5,3054,8.28128095427446,6.124763678901673
c47e0767,4356,21.47720905393819,20.886270627523448
c50b42f6,6014,8.604265674370385,9.698531218390368
c593337f,5208,23.822334034025907,20.26121261656328
c59b6c4a,5499,20.952603428128082,25.131513901349894
c66be2b8,4154,22.226756512262092,19.66860045246243
c6797dd7,4664,5.82900989050451,6.177625517436089
c6b782a4,4877,12.807882966584375,11.81351423532993
c6c96179,4004,8.772647918302802,12.721799818264435
c70c0e01,4312,8.964901066736223,7.388028826521075
c84c65be,8496,9.738388019795911,9.609496509733068
c8d9680c,6281,42.77043899776709,43.73730622940488
c908edd0,5293,8.765028360555872,9.680059400554452
c9578d27,4487,10.306756368182521,9.599955709746084
c96c018a,6236,12.859960619036775,11.797918965238098
c99f9fae,6361,5.40523137400998,4.651687072791916
c9e6734f,4735,10.310371611471203,10.05647935390155
c9e980e8,4359,9.741734918381256,7.735446205178318
c9fedcf3,3517,7.471714606706554,9.163074538679862
cad13e8f,4848,17.022296131058066,17.824221508281255
cb34231f,5609,5.418906491757253,3.872394031298445
cb879f40,6315,8.79643766880234,8.934476323453534
cbb406b5,6328,11.364887497962812,12.10914093573172
cbe51de1,3963,15.022202061672788,17.69656904654978
cbe62450,6258,18.607063412926227,20.141138785776484
cc08aa63,3274,12.988941242217614,13.996097072005517
cc8a1d57,6638,27.55539015081038,27.801175642675144
ccedb12b,4401,10.609060511646556,10.703152691846423
cd7f1687,4232,10.573162838089827,10.647422852156991
cda7eb37,5973,10.042623008757838,9.133514825227575
cdc31d65,4840,7.482412321764383,7.716706993316685
cdc60a53,5878,8.315926094659538,8.03539939554888
ce55ba43,4104,14.30444944852245,13.487503128029047
ce8399b7,1615,3.363562739626084,1.7719041061976817
cf50c9d1,4858,31.56819712560828,29.824603800445658
d00e7eb9,5704,7.907003476643952,3.791583770987724
d011f41b,2267,10.86185548345431,11.293423644804784
d07aed8f,2957,5.402411556483793,4.8610843533956665
d085e611,6191,10.083729659420946,9.776567073482468
d0a0e7b5,3816,11.676903707262621,10.794481024281088
d0a43760,4041,4.249353040412356,5.531019617752974
d0cb63ae,5223,19.937391369771746,20.692271490944524
d114d9c2,6206,7.69852853923108,5.897277250030275
d1457cc5,6920,8.115732473647405,8.48260216488657
d1ecf309,6168,9.37828460834895,9.203183940617146
d1ee630d,6290,12.219780010195931,9.796964528882867
d217e0c5,3838,5.20363871867946,7.387943332887259
d24ff243,5641,3.584579952704873,4.221159521151671
d273674e,3899,3.400366201632784,4.12161136672139
d2f3b1ab,5581,17.357707330254247,17.269683526520236
d3df146b,5787,11.69933929625434,11.563331121665106
d40f61d5,4039,4.553018133859985,4.222769344564724
d41beaf2,4753,16.335502961206803,15.962003526961086
d463e527,4767,8.591154291112087,10.257989873378142
d4f60a28,4501,6.183126130423007,6.513756768579294
d50c649a,4873,6.81996221614117,5.286039734816606
d543916f,4799,10.200221672654065,6.8069062915750225
d5df0ff5,4032,16.351335751344372,16.051064748719174
d60430e6,2511,7.849172504180856,6.4352396155999685
d63196fe,4510,19.525114489586926,15.472387345034678
d6c320d9,5452,11.20598215508914,9.603105782308377
d6dd7330,6193,11.822832979899944,12.792570599748009
d7ba4f9d,6023,5.098116159708834,5.045671338543506
d7eb0be8,5401,32.82610912419109,31.134147249630686
d84b621b,3994,21.82037371732548,22.031875733603016
d90aa14c,10018,11.994352891576652,8.377065752189974
d924e971,3184,32.7702837302337,33.16727590452186
d9ae59b2,3648,5.0470807715641435,3.3087173918581474
d9d6d94d,4919,9.3857291463184,8.823262428838172
d9eca87b,6373,26.443315428754445,28.79509508016728
da2d4d7c,2114,3.5771941153487132,3.406741418547472
da3bfe4e,5549,30.20824343453741,31.096040569354063
da3cf798,5844,16.905110806271015,12.369691031535755
da940160,5132,11.224828130654686,10.28465013975355
dafc88c3,5572,6.877339398362787,4.193078404894176
dbee6c86,7369,4.395928954072107,4.325386610772165
dc5fbe29,5203,7.9201039214922035,7.111496386668121
dc7da28f,4774,10.223244436669471,8.467995284650344
dc7f9757,4360,9.810154572145091,11.587527226516409
dd168de0,3304,2.9913571830542716,3.118448146390183
dd64382d,3124,4.262126959206316,4.631206024559134
dd6bc5b2,3602,11.780956097388067,11.162138355750217
dd7d638e,4301,6.017680647613085,5.117202307851627
ddc790ff,4726,5.724817380990974,5.449663227820932
df71d1ff,6228,12.742621639442314,13.119767580814866
df73b8f3,5311,15.617554195793542,14.395879114460977
df8290be,3972,13.009724784668556,13.549996152826132
e0079ed1,3471,8.069511840769099,7.229746791064247
e03b45fd,5342,15.75182643192855,15.699219829388884
e0f36d98,4976,14.253156162438394,13.372236074671747
e149204f,6097,4.546152895643239,5.069952363238308
e14d641e,3184,6.820600870242808,8.717869175418311
e161bd0c,2949,4.33499689746737,4.649229657337112
e201fd6d,5070,16.371250707380042,13.796919853447442
e25f1537,3177,13.005049007414012,12.20731028770308
e2fc7745,3692,13.341394284804746,11.61556495298077
e32da4ec,4689,10.850139553093255,11.850250848783855
e3b34f5b,5455,10.347045761247115,11.080406780259253
e45a2a62,5007,19.872920518687707,22.26771295402515
e46f4ef4,7195,4.926550809338883,6.379322884781451
e4726608,4733,6.271487164710907,5.720531005097327
e5864244,4469,26.806032670999695,29.052641499116294
e5c92e59,4295,7.71135994039849,8.244496154804906
e5ff9fd2,2354,8.891230852152741,8.485705110481202
e6c55748,4472,9.397103554297912,12.480586877985317
e730c32b,4728,11.654671854511827,14.283283854856286
e737965a,5955,9.897022674368223,15.723323566808489
e748dd88,4812,4.989931749983482,4.995830408251873
e7818f7a,5371,6.312633342217896,6.435127676267186
e7c36e81,3531,7.349841849963589,4.246482063725769
e7d0c1de,4711,6.860255388151551,6.059726819910325
e85074c5,5675,11.347685731962262,7.363783599368124
e97032ad,3530,11.959144677460708,13.503693794109473
e9949a23,4559,11.580872171010277,10.911205946275944
ea0b99b7,9239,12.15975654126152,13.67336531265971
ea3a0e38,10052,9.232672132138228,10.197443572979545
ea41324e,5025,5.294230079936561,5.821958799438495
eabc711b,5348,11.698478022871637,10.519214456495764
eac10e86,6067,5.617579051148656,6.742148184026675
eafb863e,3568,13.457858083605023,11.01612633521667
eb06a4e7,4535,9.669099026629615,8.893407053466065
eb640a35,6037,9.969896905690025,10.113816189237719
eb934281,5971,3.1374200876783114,3.3962185496730997
eba6605e,4410,15.631712662756936,12.899973781837712
ebe69318,4976,4.825325809935079,4.806792350062764
ec0d597b,4616,16.44325138720608,10.703441937828128
ec13af42,5462,10.906432170405786,8.01894675553606
ecdab904,6147,16.918396989500764,16.09646869441038
ecdaf714,6592,15.351875762973165,14.861210279711997
ed6436d6,2945,1.6175417954726792,1.66938404570808
ed6e6e54,6048,11.951935194527213,12.839310496334432
edf885a3,3117,12.288723348140039,13.716002796249564
ee0300f7,4544,25.680311432467565,27.465811175032464
ee288beb,4638,27.522025330807587,26.907466096998057
ee4aecac,5265,10.778813139095936,6.117234898137164
eeda36f5,4797,5.470124457464137,3.4085547158066474
eeed308d,3899,9.69013148078532,12.885748176533685
ef04658e,4104,15.448044048107809,15.468348143764626
ef8e3ed0,5224,14.635089490374893,10.915141596812964
efde6ac3,4559,10.202375669006345,11.146320470258688
efe96181,4012,27.539517372291407,25.57494199342385
f0188a48,4170,6.015986492439641,6.061906139058731
f021b650,3739,6.684494210561717,6.593213818885498
f03f10fe,4145,9.378929872264584,8.69751351344587
f053a1b9,4108,10.028295659116962,9.702257266504336
f074d277,2453,12.187719616802815,13.11879029968023
f07d7037,5563,7.4960867974462735,6.02278987052806
f08774c3,3900,11.44575716149874,9.780055074036177
f140c2fa,4082,13.3161842942989,6.000293592435477
f16e25e3,4651,2.9647800324346743,2.534423689505502
f2d4c8c9,6249,4.229551942410153,3.263086414418966
f321a31c,5141,12.557281531880928,14.325278199658126
f40cd091,5166,7.728760684292187,6.9840657111613185
f439a621,2821,6.65613263851673,6.030419444000128
f49fdea3,5391,12.40626946494166,6.43195454142274
f4d12d23,3701,16.062842467413066,13.04122882428738
f56d3ace,5432,6.90314793936432,7.803975179506314
f5859199,5790,15.921573253079503,18.061220871137014
f5d8aab6,4444,15.698547978741031,19.35104479602053
f631da6e,4093,8.782664213746434,9.218741108683794
f6824bb0,5015,20.837423542758717,20.7353975447955
f6bc699b,3752,10.622157035929634,11.200614292796402
f6d009f4,6715,47.03924865295554,43.24838652319331
f72b268f,6404,12.93812397222547,14.923598562320464
f8662c22,5429,15.629207250700455,11.543741911407439
f88ddb26,4990,51.40308485650886,53.224013331647
f8afa78a,6032,14.720946843240096,18.774962780775574
f8f59188,4807,6.924261008500594,6.949156499580537
f9fc81aa,5598,8.639067487231838,10.25183766261605
fa16d114,5686,20.815118518803075,22.64336191853003
fa31da94,5027,5.188297076747949,4.498748919070389
fa667be2,7296,8.802015991385062,6.151359547970612
fae0c593,4403,10.97095627674098,11.138091963344209
fb03ae90,6431,42.88755217158539,42.553927001973925
fb0904bd,3181,1.7987576836953807,1.836447398608354
fb3848a1,5919,9.958923975567506,5.270061352535684
fb73b13a,5640,9.977934385041513,10.903610551629038
fba7683c,407,2.555309739035002,2.2613087303477037
fbd68d27,6829,22.09543667740266,22.169500948315488
fc03f21f,4803,12.90913373270699,12.01176627131863
fc0d20b2,3954,11.932087953866953,12.512433081550915
fcfcc902,2791,8.80765155445474,6.076056900859573
fd3b4faa,5022,7.446926041471426,7.369385187201198
fd710aea,4217,7.203999750290396,5.661660006312957
fd8f77fa,5272,27.415343744152285,23.155283332163908
fde20ecf,4667,16.31905728866344,13.05162286731068
fdfd57da,5236,4.29522046585047,7.647074616720076
febb4411,4247,13.027667980552959,12.121447077875356
fef8af96,3826,44.55173272632465,42.973054711974676
ff0aea78,3261,30.697786830378174,27.358744525186978
ff8bb73a,5927,9.861864748200674,10.569360991134056
ffefef30,4570,7.035568765607176,8.233104913043684
